id,created_at,geo,place,retweet_count,text,user_screen_name,user_time_zone,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,lang,misc
728347313773654016,Thu May 05 22:15:06 +0000 2016,None,None,3,"Accuses #StrongerIn of scaremongering, tells story of Turkey joining the EU and a flood of 75 million Turks... Well done Lawson #bbcqt",Toby_Carroll,None,187,170,2894,8188,en,
728517146855137280,Fri May 06 09:29:57 +0000 2016,None,None,1,#VoteRemain The EU is only relevant because we are in it! #VoteLeave  #Brexit to expand UK global influence #EU https://t.co/e5fBBnFiPE,Australiaunwra6,None,36552,36873,13849,31369,en,
728161009286926336,Thu May 05 09:54:47 +0000 2016,None,None,0,@StrongerIn A complete and utter lie.,EK_Heather,Pacific Time (US & Canada),119,37,473,8141,en,
728285240637132800,Thu May 05 18:08:26 +0000 2016,None,None,0,When are we due to get our polling cards for the #StayIn / #Brexit vote day? Isn't the vote next month? Booklet hasn't even reached Norwich,fLip_uk,London,1137,2120,9512,26105,en,
727989957529354241,Wed May 04 22:35:05 +0000 2016,None,None,0,#wales2016 #wales #assemblyelections #voteleave #gogogo #go #brexit  https://t.co/SfOtdAMRVZ,pablothehat,London,1422,2114,8653,60029,und,
728563501531303936,Fri May 06 12:34:09 +0000 2016,None,None,0,.@BrookingsInst #EUreferendum event kicks off at 0900! Find out more https://t.co/QQQmP5LZEz &amp; follow #UKreferendum! https://t.co/FQmFhqxcPh,WPinUSA,Eastern Time (US & Canada),109,272,38,163,en,
728184844317003776,Thu May 05 11:29:30 +0000 2016,None,None,0,Americans should watch how #UKIP does in today's British elections. It will help give a feel for the #Brexit vote. Very worthwhile.,QuestionablyBD,Eastern Time (US & Canada),263,180,6633,29763,en,
728540239275372544,Fri May 06 11:01:43 +0000 2016,None,None,0,"@sevanslux @wit_xx @richardkent Jim Davidson's for #Brexit &amp; doesn't wimpishly think it's ""tooooooo risky""",lyeemoon,None,953,1803,3096,42473,en,
728490280421367808,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728192845140656128,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728245568888291328,Thu May 05 15:30:48 +0000 2016,None,"{u'country_code': u'UY', u'url': u'https://api.twitter.com/1.1/geo/id/d0f5be1262dee9aa.json', u'country': u'Uruguay', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-58.491052, -34.9801634], [-53.071505, -34.9801634], [-53.071505, -30.0856928], [-58.491052, -30.0856928]]]}, u'contained_within': [], u'full_name': u'Uruguay', u'attributes': {}, u'id': u'd0f5be1262dee9aa', u'name': u'Uruguay'}",0,"Buena sinopsis del #Brexit segun @uklatinamerica en @ObservadorUY 
https://t.co/mcEXmvmJY4 @BenLysterBinns @UKinUruguay",arqpallares,Buenos Aires,1905,2793,5010,7150,es,
728509725042745344,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728569158644969472,Fri May 06 12:56:38 +0000 2016,None,None,0,"Media: ""Donald Trump backed #Brexit. You know, that guy. Donald TRUMP. You can't support it now, can you? CAN YOU!?"" #euref",ElliotJCornish,London,844,1001,5113,44712,en,
728489312594083840,Fri May 06 07:39:21 +0000 2016,None,None,0,Nuff said https://t.co/0sokleCFXr,CazzCymru,London,1192,1601,1752,12049,en,
728279906883350528,Thu May 05 17:47:15 +0000 2016,None,None,1,RT @CharlesBegley01: Mark Boleat @cityoflondon warns Brexit would wreak havoc with trade @CPA_London @Mishcon_de_Reya @CityAM EU debate,Propertyshe,None,8659,3068,2577,34484,en,
728190883116556288,Thu May 05 11:53:30 +0000 2016,None,None,0,@LeaveEUOfficial can we name and shame all of the uk mps that voted this disgraceful bill through the HofCommons,herrflick575563,None,37,42,168,507,en,
728544689968787456,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
727914180410363905,Wed May 04 17:33:59 +0000 2016,None,None,0,"White Europeans gave Europe away. Fix ur continent folks, we're (USA) sick of coming to ur rescue. #Pegida #Brexit  https://t.co/itRWJyZNsu",doRIGHTrightNOW,Pacific Time (US & Canada),3863,4937,6598,20203,en,
727930492977287168,Wed May 04 18:38:48 +0000 2016,None,None,2,RIGHT!  #Brexit https://t.co/P4HDmpXcEs,55Massey,Europe/Brussels,4197,4588,33722,40594,en,
728500767351574528,Fri May 06 08:24:52 +0000 2016,None,None,2,"This echoes our research: Brexit would be hugely disruptive to the City and its customers

https://t.co/wMHvRGAli0 https://t.co/3IpR1lbo8D",NewFinancialLLP,London,691,468,42,2112,en,
728117005211996160,Thu May 05 06:59:56 +0000 2016,None,None,0,Sterling flags as Obama effect on UK fades and polls point to Brexit https://t.co/KVZWFyJJ7g,SmallBC,Dublin,19163,17061,158,29149,en,
728148392082219008,Thu May 05 09:04:39 +0000 2016,None,None,0,#Cameron #Brexit #EUref #LeaveEU #VoteLeave #Tories #UKIP #Labour https://t.co/QIEcurWnci,CaptHaddock83,London,1973,842,5040,72599,und,
727918365138948096,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728336114034053126,Thu May 05 21:30:36 +0000 2016,None,None,0,Downy exit? https://t.co/WBuT1rrNA7,kampetero,None,990,1088,767,12688,en,
728555946700464129,Fri May 06 12:04:08 +0000 2016,None,None,0,#Brexit: The pros and cons for #SMEs https://t.co/jQH5RbiEdt https://t.co/Q0SM0exi7i,CVS_Surveyors,Casablanca,4692,4589,262,4083,en,
728318288544071680,Thu May 05 20:19:46 +0000 2016,None,None,0,"Hear from #IDS and put your questions to him, 6PM 16th May. Free to attend you must register here: https://t.co/4aOrXrkpNl #EU #VoteLeave",Con_Voice,London,4621,2355,555,4527,en,
728303049802846208,Thu May 05 19:19:12 +0000 2016,None,None,0,"@marcmarnie Niz claimed yestreen they slip you a mickey in Budapest and you wake up with no kidneys. No kidneys, no campaigning. #Remain",BGarrulus,Pacific Time (US & Canada),80,0,2386,9641,en,
728109146759794689,Thu May 05 06:28:42 +0000 2016,None,None,0,@racheljoyce @lettertolead @iVoteLeave @OECD @IMFNews @StrongerIn,RebelHQ,Hawaii,2048,35,760,23916,und,
728488438182256640,Fri May 06 07:35:52 +0000 2016,None,None,0,"@andyhamamatsu Yes, see The Donald has now waded into the debate too. And I assume Telegraph is against Brexit, making Abe article a bit odd",JoScoMac,Tokyo,1916,2214,113,44463,en,
728545345622396928,Fri May 06 11:22:00 +0000 2016,None,None,1,"Tak a je rozhodnuto! Trump podpořil Brexit, takže EU může být klidná :D https://t.co/XIfUFBpJz8",FilipHanka,Prague,224,316,703,629,cs,
728163599932264448,Thu May 05 10:05:05 +0000 2016,None,None,0,@StrongerIn @StrongerInPress errr what about turkey.  What a stupid position Germany and the EU put us in. What about the havoc of Ukraine?,wride_nicholas,None,275,783,6847,17558,en,
728185025620025344,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728161587467460608,Thu May 05 09:57:05 +0000 2016,None,None,0,Less Jobs More Migrants #Remain #RemainInEU @StrongerIn time to #TakeControl time to #VoteLeave and #Brexit https://t.co/r2IQXrmOyS,Ged_2345,London,642,761,7359,39690,en,
727961756090441730,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728116075276079105,Thu May 05 06:56:14 +0000 2016,None,None,2,"@stutchd @truemagic68 If the LSE recommends staying in, it's almost certainly a good idea to get out. #Brexit",TreasuryTutor,Moscow,834,1592,18,10480,en,
728269859344273408,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728331649553997824,Thu May 05 21:12:51 +0000 2016,None,None,0,"@khoroschoir Khoros, Brexit &amp; Europe through the eyes of 2 clergy and a pizza, a Lidl Pizza https://t.co/0kWs6tW1lK by @jackandkrac enjoy !",jackandkrac,None,221,873,143,3558,en,
728553171870691328,Fri May 06 11:53:06 +0000 2016,None,None,1,None of Ajith Fans in TN support Ajith Anywhere இதெல்லாம் ஒரு மேட்டரா?? https://t.co/0MFtJh4dgi,_Rajaganesh,Pacific Time (US & Canada),1734,232,115,24954,en,
728507376882614272,Fri May 06 08:51:08 +0000 2016,None,None,0,@EmmaKennedy I am sure the EU referendum has meant Labour have not tried to topple Pro Europe Tories when their replacements are Pro Brexit,gavinvcf,London,377,411,6986,12265,en,
728486791427313664,Fri May 06 07:29:20 +0000 2016,None,None,0,"@gill_furniss Congratulations on your win for #Labour. Wishing all the best in making the wrongs of #DavidCameron right, for #Sheffield.",GerrardD,Eastern Time (US & Canada),509,1733,2575,7893,en,
728159304897847296,Thu May 05 09:48:01 +0000 2016,None,None,0,"Due to uncertainty over the #Brexit, now is the time to get on the #property ladder according to @BI_Europe https://t.co/SFbo4MnVnu",eshtonltd,None,172,120,63,446,en,
728190413866188800,Thu May 05 11:51:38 +0000 2016,None,None,1,Am I the only one that thinks Brexit sounds like something you'd have for breakfast?,Creechmeister,London,58,52,667,433,en,
728133147125121024,Thu May 05 08:04:04 +0000 2016,None,None,0,"Create belief systems which SERVE you, not derail or desempower you. #TakeControl, #AimHigh",AimHighLtd,None,1091,1552,4271,4579,en,
728282751611342848,Thu May 05 17:58:33 +0000 2016,None,None,0,"@VOTEBremain @uktostayeu @StrongerIn @Another_Europe
Clearly doesn't understand what the EU is it how it functions.",Akabilky,London,1039,634,5218,34239,en,
727885247791169537,Wed May 04 15:39:01 +0000 2016,None,None,0,@TerryBarnes72 @StrongerIn lets see uf they can keep it up for all 50   :),thecardiffarms,Amsterdam,761,500,2582,14483,en,
728524798909886466,Fri May 06 10:00:22 +0000 2016,None,None,0,"@SkyNews how about Leavie McEuro, in keeping with overpowering UK people that are only wanting a fair vote. #Brexit https://t.co/V3yUcSwCP7",WayneE1961,London,49,51,100,7677,en,
727933233162162176,Wed May 04 18:49:41 +0000 2016,None,None,0,The PM really has got himself into a beggar's muddle. https://t.co/iEhor06A12,macmaster_j,None,228,246,6103,2575,en,
728308463047217152,Thu May 05 19:40:43 +0000 2016,None,None,2,"#Brexit  would make UK 'less attractive' to investors, says Japan. More world leaders saying we're #StrongerIn  - https://t.co/abBAnZcovK",Neil_Christian,London,823,1192,963,2578,en,
728577698654736384,Fri May 06 13:30:34 +0000 2016,None,None,0,American Media Remains Uncharacteristically Quiet on the #Brexit Debate https://t.co/tP3Y6WM1ZF @voxdotcom @Rasmussen_Poll @POLITICOEurope,ramenirblog,Eastern Time (US & Canada),244,1012,140,389,en,
727951225174528000,Wed May 04 20:01:11 +0000 2016,None,None,1,Revealed: The EU’s Five Step Federalist Program to Strip British Monarchy of Title #eureferendum #Remain #Brexit https://t.co/aSqveSFtgC,DAILYSQUIB,London,117231,2787,150,17403,en,
727985749010874369,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
727936276381437952,Wed May 04 19:01:47 +0000 2016,None,None,0,"Greg Ip: For ‘Brexit,’ like ‘Grexit,’ it’s not about economics     https://t.co/ies7iG5HPf via @WSJ",micpets,London,2142,4234,694,22030,en,
728333201651961857,Thu May 05 21:19:01 +0000 2016,None,None,0,"@Y_Eurosceptics @StrongerIn @helengoth Most EU citizens in UK would not meet work visa rules, data show https://t.co/a5clwAAeKY",DrewEdgar_CB,Madrid,429,326,7100,34505,en,
727904031918727168,Wed May 04 16:53:39 +0000 2016,None,None,0,#VoteLeave  https://t.co/IFXW0YLc4B,standupperer,London,223,321,50,3586,und,
728578572466671616,Fri May 06 13:34:02 +0000 2016,None,None,0,a video guide to the #EUreferendum to encourage everybody to #vote #learningdisabilities https://t.co/Y5ya0Et0xM  @BrandonTrust,IngridVlam,London,245,297,390,1819,en,
728335685464264704,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728267112863674368,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728348109223432192,Thu May 05 22:18:15 +0000 2016,None,None,0,WORD. Anything the #DailyFail advocates for I'm totes against. https://t.co/ER7gLf6hsI,g_ting,London,774,814,1376,5900,en,
728214279774670849,Thu May 05 13:26:28 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/2f715b90261175ca.json', u'country': u'Vereinigtes Königreich', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-1.885974, 53.675999], [-1.815844, 53.675999], [-1.815844, 53.6963917], [-1.885974, 53.6963917]]]}, u'contained_within': [], u'full_name': u'Greetland, England', u'attributes': {}, u'id': u'2f715b90261175ca', u'name': u'Greetland'}",0,It's a measure of ukip voters that they think voting for them today will help #Brexit #badKnobs  https://t.co/MIxdgE5uZj,DJseancurtisJNR,None,351,596,3212,11597,en,
728504722232123392,Fri May 06 08:40:35 +0000 2016,None,None,0,@StephenMangan @Cassetteboy the good news is they don't actually get to run the country if we do brexit.,suckyrmom,Casablanca,193,459,729,11065,en,
728177692974055424,Thu May 05 11:01:05 +0000 2016,None,None,1,"How soon can Turkey join the EU? | Ben Wright @BBCBenWright @BBCRealityCheck #EUref #UKinEU #Turkey #RefugeeCrisis
https://t.co/iYgVJFReGX",britinfluence,London,17318,2917,505,22223,en,
728348604423884806,Thu May 05 22:20:14 +0000 2016,None,None,0,Th EU referendum is not about economics it's about emotion #bbcqt #referendum #Brexit,OliverCrispin,None,85,477,131,1907,en,
728199638017298432,Thu May 05 12:28:17 +0000 2016,None,None,3,More than double UK voters worried about a second Scottish referendum than Brexit https://t.co/beBVQWs7G0,angusarmstrong8,Amsterdam,2437,816,1426,4285,en,
728587916621033472,Fri May 06 14:11:10 +0000 2016,None,None,0,"If this tosser is for Brexit there is no better reason to vote Remain. &gt; Donald Trump backs Brexit 
 https://t.co/Bb2jBaLKNk",Ludwig_IV,London,778,1512,94,19948,en,
728305947504947200,Thu May 05 19:30:43 +0000 2016,None,None,0,"Name me one company says they will increase investment in the UK?
( just being polite while planning #brexit move) https://t.co/PHpxoTBvr9",lasancmt,Pacific Time (US & Canada),732,638,2101,21110,en,
728542337857654785,Fri May 06 11:10:03 +0000 2016,None,"{u'country_code': u'HR', u'url': u'https://api.twitter.com/1.1/geo/id/8d65596349ee2e01.json', u'country': u'Kroatien', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[13.4897243, 42.3776665], [19.4480171, 42.3776665], [19.4480171, 46.5549896], [13.4897243, 46.5549896]]]}, u'contained_within': [], u'full_name': u'Kroatien', u'attributes': {}, u'id': u'8d65596349ee2e01', u'name': u'Kroatien'}",3,Don’t miss out on the #EUreferendum: register to vote by 16 May https://t.co/NTvQn3zdwK #yourvotematters https://t.co/04ExzC9tWW,UKinCroatia,Zagreb,4571,698,1945,6651,en,
727986989321093120,Wed May 04 22:23:18 +0000 2016,None,None,1,Does Bullard thinks that he talks too much? https://t.co/Rzn8jCfj3G,DianeSwonk,Central Time (US & Canada),11363,298,253,11256,en,
728491351780802560,Fri May 06 07:47:27 +0000 2016,None,None,0,Good luck to all the brexit supporters ahhahahaha  https://t.co/kYWOI0LSvS,massimousai,London,524,262,3974,18744,en,
728244865377681408,Thu May 05 15:28:00 +0000 2016,None,None,0,@UCLan 's Phil Whyman on #Brexit @ConversationUK https://t.co/7eVgqa5vzK #OA @UCLanBusiness,UCLanOpenAccess,Pacific Time (US & Canada),310,410,385,313,en,
728538159827587073,Fri May 06 10:53:27 +0000 2016,None,None,0,No sign of #Brexit revolution as #UK voters opt for no change https://t.co/gaOsHB1Yg4 - @RobDotHutton @AlexJFMorales https://t.co/ZWwaMuuLYi,ZSchneeweiss,Bern,6075,1379,9,29168,en,
728566858115244032,Fri May 06 12:47:29 +0000 2016,None,None,0,Trump backs Brexit; says UK would be better off without EU: Says migration that has been a horrible thing for... https://t.co/tshYpNXnYq,PrafulRamteke2,None,301,65,63,6535,en,
728531932292780032,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728527080053428224,Fri May 06 10:09:25 +0000 2016,None,None,0,"With Kim Jong-un, Diego Costa and Hans Grubber all still to comment https://t.co/bFTnGuynWR",davenoatte,None,99,198,12,8131,en,
727885879721787396,Wed May 04 15:41:31 +0000 2016,None,None,0,@vote_leave @Britanniacomms  https://t.co/i82qTP7fRR,AllieRox29,London,2321,4389,1958,66441,und,
728554575188398080,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728599427959623680,Fri May 06 14:56:55 +0000 2016,None,None,0,3 reasons Trump would be bad for post-Brexit Britain @InFactsOrg https://t.co/kLmL9os46N,ChrisGiles_,Amsterdam,51486,799,2389,13667,en,
728581179553796096,Fri May 06 13:44:24 +0000 2016,None,None,0,Vote Leave (@vote_leave) | Twitter https://t.co/YROZ9cDyqW,RoKiiShop,London,318,420,126,20465,en,
728152608393682945,Thu May 05 09:21:24 +0000 2016,None,None,1,"Regarding the EU,only thing he`s got right is Referendum. Better make sure votes not ""rigged"". Civil unrest possible https://t.co/dXa3HfDg1Q",jeffcaldicott,None,1405,1072,726,14216,en,
728584895728111616,Fri May 06 13:59:10 +0000 2016,None,None,0,Trump wants to build wall on border with Mexico and offers #Brexit any let over bricks to build their wall #Remain,cllrgbutland,Casablanca,632,324,56,2736,en,
728544568870866945,Fri May 06 11:18:55 +0000 2016,None,None,0,UK: Brexit concerns evident again - MUFG https://t.co/IBAuw7WN5E #Fed https://t.co/b3Dk340aZp,IvoFX13,Bangkok,1562,1010,7,53913,en,
728105203635884032,Thu May 05 06:13:02 +0000 2016,None,None,1,"Young Brits Have Most At Stake In The #Brexit #Referendum But Know The Least About The EU
https://t.co/gelKBqD1XJ https://t.co/tomsdP4kC6",rossahall,Amsterdam,1876,1630,1431,9466,en,
728289232008007682,Thu May 05 18:24:18 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/06168d1feda43857.json', u'country': u'Vereinigtes Königreich', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]]}, u'contained_within': [], u'full_name': u'South East, England', u'attributes': {}, u'id': u'06168d1feda43857', u'name': u'South East'}",0,There are more chances for a #Brexit than #Trump being a #US president ;),hichristo,Paris,1199,860,55,3653,en,
728345467751378944,Thu May 05 22:07:46 +0000 2016,None,None,0,A Manchester audience clapping the political editor of the daily mail over #brexit. The country has officially gone mad #bbcqt,steviehcohen,Amsterdam,138,489,807,2725,en,
728335229962719233,Thu May 05 21:27:05 +0000 2016,None,None,0,EU must be joking! Brexit cartoon exhibition beckons https://t.co/TGAK4Gn4yG https://t.co/QZfwrbmP8G,TotalPolitics,London,35365,817,63,10984,en,
DELETED,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728326144773206016,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728336135068504064,Thu May 05 21:30:41 +0000 2016,None,None,0,"@Elliot_Vaughn @StrongerInPress Yup, our competitors all have UK's best interests at heart. https://t.co/zETwkGObUv",EK_Heather,Pacific Time (US & Canada),119,37,473,8141,en,
728167394565226497,Thu May 05 10:20:10 +0000 2016,None,None,3,"#Turkey ‘will be kept out of EU for decades’ (£) #EUref #UKinEU #RefugeeCrisis #MigrantCrisis
https://t.co/NKFumKbiKb",britinfluence,London,17318,2917,505,22223,en,
728569370830622720,Fri May 06 12:57:28 +0000 2016,None,None,0,"There we have it - the final word on #Brexit by the world's best economist, #DonaldTrump #LeaveEU https://t.co/AWf5VkHwfS",klywilen,London,107,251,1806,3470,en,
728191623105028096,Thu May 05 11:56:26 +0000 2016,None,None,0,#voteukip I do hope so but we have given up a lot of our identity for the sake of cross party unity on Brexit! https://t.co/FFOF3JPQau,kenhordonukip,None,342,320,2215,8044,en,
728136671598780418,Thu May 05 08:18:05 +0000 2016,None,None,0,How #Brexit will change the UK #tax environment https://t.co/MbaNZFP72T,ESRGConsulting,London,915,1256,286,1880,en,
728538104651501568,Fri May 06 10:53:14 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/25d3e991f5637f5a.json', u'country': u'Vereinigtes Königreich', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-6.36850399906372, 49.8824720005481], [-1.48573420014269, 49.8824720005481], [-1.48573420014269, 52.1125420344225], [-6.36850399906372, 52.1125420344225]]]}, u'contained_within': [], u'full_name': u'South West, England', u'attributes': {}, u'id': u'25d3e991f5637f5a', u'name': u'South West'}",0,"PM ADMIts WE HAVE FAILED ON LETTING IN CRIMINALS, AND THEN WHEN WE DO CATCH THEM BEING UNABLE TO DEPORT THEM. SICKENING ISN'T IT. #voteleave",BermondseyT,London,1670,2440,1732,6591,en,
728344346894979074,Thu May 05 22:03:18 +0000 2016,None,None,0,And now we move to the all-important goal of #Remain in th #EU - Alternative is 10 years of chaos @David_Cameron,ChristopheWheat,Casablanca,2966,3301,195,4005,en,
728312430363815936,Thu May 05 19:56:29 +0000 2016,None,None,0,"@George_Osborne -  Britain's economy sinking. What is the betting you will balme BREXIT. 

A kindergarten child could do your job better.",GarryErrill,None,990,768,3706,19235,en,
727951940647325697,Wed May 04 20:04:02 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/55485f68a3057620.json', u'country': u'Vereinigtes Königreich', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-1.869112, 52.381169], [-1.7058792, 52.381169], [-1.7058792, 52.513283], [-1.869112, 52.513283]]]}, u'contained_within': [], u'full_name': u'Solihull, England', u'attributes': {}, u'id': u'55485f68a3057620', u'name': u'Solihull'}",0,@StrongerIn Well millions of jobs at stake Brexit?,JenksMichael,None,33,129,116,6750,en,
728593661173313536,Fri May 06 14:34:00 +0000 2016,None,None,0,"@haveigotnews #Brexit ""serious political credibility of Galloway"" what a crock of shit...",omnipotent_one,None,169,373,1817,4028,en,
728493699320131584,Fri May 06 07:56:47 +0000 2016,None,None,0,BBC News - Elections 2016: Nigel Farage hails UKIP's 'breakthroughs' https://t.co/NWF8rNPy2i #UKIP #Farage #Brexit,PDoylez,None,342,619,57,1586,en,
728549099943960576,Fri May 06 11:36:55 +0000 2016,None,None,0,#ff @euromove @Laura_Sandys @paddyashdown #EUref,MoveEuro,None,200,290,96,291,und,
728497166482804736,Fri May 06 08:10:33 +0000 2016,None,None,3,#indydead Watch @thesnp recriminations begin.  https://t.co/rYiIJ2uwZp,workforscotland,Amsterdam,1566,1310,1242,5726,en,
728534762596470784,Fri May 06 10:39:57 +0000 2016,None,None,0,A Brexit could spell a mass exodus of EU workers because they'd fail immigration rules https://t.co/bmk1N5tOfA via @yahooNewsUK,niko53,Amsterdam,904,1860,1766,9971,en,
727938568086294528,Wed May 04 19:10:53 +0000 2016,None,None,0,@LeaveEUOfficial definitely suits his birth name Gideon 😂😂😂😂😂😂😂😂😂😂 brilliant!,740205,None,74,175,107,3821,en,
727990690689519616,Wed May 04 22:38:00 +0000 2016,None,None,0,But no one believes you anymore Dave #Brexit  https://t.co/HD5Y3E1IbA,j_radway,Amsterdam,165,164,1705,5772,en,
727904691494002689,Wed May 04 16:56:16 +0000 2016,None,None,0,"127 million migrants given access to UK via EU. The lunatics are in charge of the asylum. #Brexit to save G Britain
https://t.co/NWsctq44sl",tj1969t,None,266,182,4137,8410,en,
728600399947702272,Fri May 06 15:00:46 +0000 2016,None,None,0,Yup. Buying #remainians to avoid #brexit makes it look a disingenuous campaign @StrongerIn @vote_leave #euref https://t.co/RMQ3z6JAAz,iantighe,None,98,98,110,8782,en,
727882868483985409,Wed May 04 15:29:33 +0000 2016,None,None,13,"#LeaveEU What was the point in WWII, if the Government are just going to hand Britain to Europe, on a platter????",B0andra,Pacific Time (US & Canada),314,136,2272,2142,en,
728573818629980160,Fri May 06 13:15:09 +0000 2016,None,None,0,@GeraldJennings1 peparing to deliver warm up speech on #EUref @WNYChamber https://t.co/o65cHd5iDz,Mark_Goldstone,London,1918,2317,625,2666,en,
728351706673774592,Thu May 05 22:32:33 +0000 2016,None,None,0,UK GDP £1.2 Trillion Lost and the Impact on Labour and the Labour Force by #EU #Brexit Facts https://t.co/r0HST3UFwn #bbcqt,freedom4allyo,None,419,302,3512,9233,en,
727904028303233030,Wed May 04 16:53:38 +0000 2016,None,None,1,Rubbish https://t.co/SSc2I6RjSd,darnoujoum,London,267,559,1133,7389,en,
727943099645890560,Wed May 04 19:28:54 +0000 2016,None,None,0,LISTEN TO CITY EXECUTIVES - HUGE BREXIT BOOST: More than 100 City executives back campaign to leave ‘damaging’ EU https://t.co/j3UBpGxAKy,T21Jan,None,57,316,471,7315,en,
727889855619977217,Wed May 04 15:57:19 +0000 2016,None,None,0,@LeaveEUOfficial @CapX A vote to remain is a vote to keep being a Euro slave. A vote to leave is a vote for freedom and sell government,KnightsWhoGoNi,London,450,501,27507,12454,en,
728313714596823040,Thu May 05 20:01:35 +0000 2016,None,None,0,"#brexit or #ues2eu ? - ""We believe in our own democracy. They see #Europe as the symbol of a liberal democracy... https://t.co/OboUwl68p9",uinp,London,428,316,135,10794,en,
728601448104263680,Fri May 06 15:04:56 +0000 2016,None,None,34,"#Brexit Daily Poll - Should Britain stay in the EU? 
Yesterday 'stay' was 1% in front",politicsHour,None,14050,12330,253,19495,en,
727885533142077440,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
727923041997463552,Wed May 04 18:09:12 +0000 2016,None,None,0,"Brexit May Spell Doom for Fintech and Bitcoin. In the UK,… https://t.co/eb0d62t5th #bitcoin #fintech #btc #crypto https://t.co/FdfTWWGzM5",betbybitcoins,Baghdad,8990,8482,14,17078,en,
728537717794017280,Fri May 06 10:51:42 +0000 2016,None,None,0,The Brexit Noose Around The Neck Of The NWO https://t.co/SKB6JWbJmw,wittycommittee,Eastern Time (US & Canada),6058,4559,1300,13359,en,
727977697054330880,Wed May 04 21:46:22 +0000 2016,None,None,0,Brexit https://t.co/WSnmcOtxWZ,IvanDim21366569,None,701,1882,3232,4868,en,
728209482233319425,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728347972522680320,Thu May 05 22:17:43 +0000 2016,None,None,0,@BritCits that'll stop if a #brexit,scottmacmusic,Edinburgh,1134,1439,2232,5402,en,
728320575383425024,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728152906025721856,Thu May 05 09:22:35 +0000 2016,None,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/6b3c65dcd61dbec3.json', u'country': u'Vereinigtes Königreich', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-1.498746, 54.988178], [-1.417312, 54.988178], [-1.417312, 55.0678405], [-1.498746, 55.0678405]]]}, u'contained_within': [], u'full_name': u'Whitley Bay, England', u'attributes': {}, u'id': u'6b3c65dcd61dbec3', u'name': u'Whitley Bay'}",0,#DavidCameron tried to get into his polling station through the wrong door https://t.co/vrXcF4uW4O. #VoteLabour,GoodOldMedia,London,2434,1629,1454,40015,en,
728602935668703232,Fri May 06 15:10:51 +0000 2016,None,None,8,Time to unleash The Boris #Brexit #VoteLeave https://t.co/dmnKSQpEij,StrongerOut,Pacific Time (US & Canada),597,41,98,1660,en,
